Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Laminin Interactions R-HSA-3000157,2/22,0.0201543754357544,0.5895355504098886,0,0,9.98989898989899,39.00390099361183,ITGB4;NID1
Reactome_2022,MHC Class II Antigen Presentation R-HSA-2132295,4/104,0.0205564585653846,0.5895355504098886,0,0,4.020408163265306,15.617597552926842,SEC24A;KIF3A;PRICKLE1;HLA-DQA1
Reactome_2022,WNT Ligand Biogenesis And Trafficking R-HSA-3238698,2/26,0.0276271829006745,0.5895355504098886,0,0,8.323232323232324,29.871707121892776,WNT7B;WNT8A
Reactome_2022,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742,2/27,0.0296442334084981,0.5895355504098886,0,0,7.98989898989899,28.11236101024157,RPS6KA2;CAMK2A
Reactome_2022,RHOB GTPase Cycle R-HSA-9013026,3/69,0.0318810265797797,0.5895355504098886,0,0,4.553299492385787,15.689505426965288,ABR;MCF2L;MCAM
Reactome_2022,RAC1 GTPase Cycle R-HSA-9013149,5/178,0.0335012350705195,0.5895355504098886,0,0,2.908996591077516,9.879455601323718,ARHGAP22;ABR;MCAM;MCF2L;ARAP3
Reactome_2022,Downstream Signaling Of Activated FGFR1 R-HSA-5654687,2/30,0.0360309884965366,0.5895355504098886,0,0,7.132756132756133,23.70482996930019,FGF1;FGFR1
Reactome_2022,FGFR1 Mutant Receptor Activation R-HSA-1839124,2/30,0.0360309884965366,0.5895355504098886,0,0,7.132756132756133,23.70482996930019,FGF1;FGFR1
Reactome_2022,RHOC GTPase Cycle R-HSA-9013106,3/73,0.0367752254746638,0.5895355504098886,0,0,4.292240754169688,14.17697453700434,ABR;MCF2L;MCAM
Reactome_2022,"Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721",2/31,0.0382674239788824,0.5895355504098886,0,0,6.886450714036921,22.47156498788087,CAMK2A;TSPAN7
Reactome_2022,Nuclear Signaling By ERBB4 R-HSA-1251985,2/32,0.0405554933220173,0.5895355504098886,0,0,6.656565656565657,21.334852328849312,WWOX;HBEGF
Reactome_2022,Developmental Biology R-HSA-1266738,17/1073,0.0412008599008239,0.5895355504098886,0,0,1.6489071038251366,5.2588530803532,TRPC7;NRP1;NRP2;MAML2;KMT2A;UPF3A;RGMB;EFNA5;MEIS1;RPS6KA2;HOXA3;HOXB4;HOXA2;HOXB3;HOXB2;HOXA4;FGFR1
Reactome_2022,Amino Acid Transport Across Plasma Membrane R-HSA-352230,2/33,0.0428939515536669,0.5895355504098886,0,0,6.4415118931247966,20.28447846195992,SLC36A1;SLC36A2
Reactome_2022,Negative Regulation Of FGFR1 Signaling R-HSA-5654726,2/33,0.0428939515536669,0.5895355504098886,0,0,6.4415118931247966,20.28447846195992,FGF1;FGFR1
Reactome_2022,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,3/78,0.0434016299293596,0.5895355504098886,0,0,4.00507614213198,12.564958299367063,FGF1;HBEGF;FGFR1
Reactome_2022,G Alpha (12/13) Signaling Events R-HSA-416482,3/78,0.0434016299293596,0.5895355504098886,0,0,4.00507614213198,12.564958299367063,ABR;GNG2;MCF2L
Reactome_2022,Signaling By FGFR1 In Disease R-HSA-5655302,2/36,0.0501995008461569,0.5895355504098886,0,0,5.872251931075461,17.568310863627904,FGF1;FGFR1
Reactome_2022,Opioid Signaling R-HSA-111885,3/88,0.0582996390300356,0.5895355504098886,0,0,3.532099134069872,10.038788675236006,GNG2;CAMK2A;PDE4B
Reactome_2022,PTK6 Promotes HIF1A Stabilization R-HSA-8857538,1/6,0.0585267307609904,0.5895355504098886,0,0,19.894472361809044,56.46591775214154,HBEGF
Reactome_2022,Scavenging By Class F Receptors R-HSA-3000484,1/6,0.0585267307609904,0.5895355504098886,0,0,19.894472361809044,56.46591775214154,HYOU1
Reactome_2022,Sensing Of DNA Double Strand Breaks R-HSA-5693548,1/6,0.0585267307609904,0.5895355504098886,0,0,19.894472361809044,56.46591775214154,RAD50
Reactome_2022,Uptake And Function Of Diphtheria Toxin R-HSA-5336415,1/6,0.0585267307609904,0.5895355504098886,0,0,19.894472361809044,56.46591775214154,HBEGF
Reactome_2022,CDC42 GTPase Cycle R-HSA-9013148,4/149,0.0627473419326677,0.5895355504098886,0,0,2.7663617171006334,7.659057108220177,ARHGAP22;ABR;MCF2L;ARAP3
Reactome_2022,Class B/2 (Secretin Family Receptors) R-HSA-373080,3/92,0.0648498030509546,0.5895355504098886,0,0,3.3726686819141047,9.226546999073705,GNG2;WNT7B;WNT8A
Reactome_2022,RAC3 GTPase Cycle R-HSA-9013423,3/93,0.0665382374289198,0.5895355504098886,0,0,3.33502538071066,9.037847070802028,ABR;MCAM;ARAP3
Reactome_2022,CREB Phosphorylation R-HSA-199920,1/7,0.0679442688885301,0.5895355504098886,0,0,16.57788944723618,44.57906348265406,RPS6KA2
Reactome_2022,RSK Activation R-HSA-444257,1/7,0.0679442688885301,0.5895355504098886,0,0,16.57788944723618,44.57906348265406,RPS6KA2
Reactome_2022,FGFR3b Ligand Binding And Activation R-HSA-190371,1/7,0.0679442688885301,0.5895355504098886,0,0,16.57788944723618,44.57906348265406,FGF1
Reactome_2022,TYSND1 Cleaves Peroxisomal Proteins R-HSA-9033500,1/7,0.0679442688885301,0.5895355504098886,0,0,16.57788944723618,44.57906348265406,HSD17B4
Reactome_2022,NrCAM Interactions R-HSA-447038,1/7,0.0679442688885301,0.5895355504098886,0,0,16.57788944723618,44.57906348265406,NRP2
Reactome_2022,PI3K Cascade R-HSA-109704,2/44,0.0716056114889121,0.5895355504098886,0,0,4.751803751803752,12.52851945708889,FGF1;FGFR1
Reactome_2022,EGFR Transactivation By Gastrin R-HSA-2179392,1/8,0.0772680713380291,0.5895355504098886,0,0,14.208901651112706,36.38152974515558,HBEGF
Reactome_2022,Inhibition Of Signaling By Overexpressed EGFR R-HSA-5638303,1/8,0.0772680713380291,0.5895355504098886,0,0,14.208901651112706,36.38152974515558,HBEGF
Reactome_2022,Axon Guidance R-HSA-422475,9/519,0.0774958405648533,0.5895355504098886,0,0,1.782260548198337,4.558186627391743,TRPC7;NRP1;NRP2;RPS6KA2;HOXA2;UPF3A;RGMB;EFNA5;FGFR1
Reactome_2022,PKMTs Methylate Histone Lysines R-HSA-3214841,2/47,0.0802708691611082,0.5895355504098886,0,0,4.434343434343434,11.184959505346583,KMT2A;PRDM16
Reactome_2022,IRS-mediated Signaling R-HSA-112399,2/47,0.0802708691611082,0.5895355504098886,0,0,4.434343434343434,11.184959505346583,FGF1;FGFR1
Reactome_2022,Signaling By FGFR1 R-HSA-5654736,2/49,0.0862189382580095,0.5895355504098886,0,0,4.24521813883516,10.404458354124063,FGF1;FGFR1
Reactome_2022,Netrin-1 Signaling R-HSA-373752,2/49,0.0862189382580095,0.5895355504098886,0,0,4.24521813883516,10.404458354124063,TRPC7;RGMB
Reactome_2022,Beta-oxidation Of pristanoyl-CoA R-HSA-389887,1/9,0.0864990660572792,0.5895355504098886,0,0,12.4321608040201,30.429226090981548,HSD17B4
Reactome_2022,CHL1 Interactions R-HSA-447041,1/9,0.0864990660572792,0.5895355504098886,0,0,12.4321608040201,30.429226090981548,NRP1
Reactome_2022,EGFR Interacts With Phospholipase C-gamma R-HSA-212718,1/9,0.0864990660572792,0.5895355504098886,0,0,12.4321608040201,30.429226090981548,HBEGF
Reactome_2022,Type I Hemidesmosome Assembly R-HSA-446107,1/9,0.0864990660572792,0.5895355504098886,0,0,12.4321608040201,30.429226090981548,ITGB4
Reactome_2022,PI3K/AKT Signaling In Cancer R-HSA-2219528,3/105,0.0883124080071284,0.5895355504098886,0,0,2.9408778739922363,7.137141991170913,FGF1;FGFR1;HBEGF
Reactome_2022,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",3/106,0.090247543166112,0.5895355504098886,0,0,2.912177812823419,7.004366885624175,FGF1;FGFR1;HBEGF
Reactome_2022,Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148,2/51,0.0922950442929787,0.5895355504098886,0,0,4.071531642960214,9.7015024039535,KIF3A;LNPEP
Reactome_2022,IRS-related Events Triggered By IGF1R R-HSA-2428928,2/51,0.0922950442929787,0.5895355504098886,0,0,4.071531642960214,9.7015024039535,FGF1;FGFR1
Reactome_2022,IGF1R Signaling Cascade R-HSA-2428924,2/52,0.0953787922697506,0.5895355504098886,0,0,3.98989898989899,9.375859760148904,FGF1;FGFR1
Reactome_2022,PI3K Events In ERBB4 Signaling R-HSA-1250342,1/10,0.0956381720564831,0.5895355504098886,0,0,11.050251256281408,25.93696464958489,HBEGF
Reactome_2022,CaMK IV-mediated Phosphorylation Of CREB R-HSA-111932,1/10,0.0956381720564831,0.5895355504098886,0,0,11.050251256281408,25.93696464958489,CAMK2A
Reactome_2022,Role Of Second Messengers In Netrin-1 Signaling R-HSA-418890,1/10,0.0956381720564831,0.5895355504098886,0,0,11.050251256281408,25.93696464958489,TRPC7
Reactome_2022,FGFR2b Ligand Binding And Activation R-HSA-190377,1/10,0.0956381720564831,0.5895355504098886,0,0,11.050251256281408,25.93696464958489,FGF1
Reactome_2022,Negative Regulation Of Activity Of TFAP2 (AP-2) Family Transcription Factors R-HSA-8866904,1/10,0.0956381720564831,0.5895355504098886,0,0,11.050251256281408,25.93696464958489,WWOX
Reactome_2022,Nervous System Development R-HSA-9675108,9/545,0.0974546834742733,0.5895355504098886,0,0,1.6935219191998123,3.943141894934583,TRPC7;NRP1;NRP2;RPS6KA2;HOXA2;UPF3A;RGMB;EFNA5;FGFR1
Reactome_2022,Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,2/53,0.0984917971521169,0.5895355504098886,0,0,3.9114676173499694,9.065929283683165,FGF1;FGFR1
Reactome_2022,Insulin Receptor Signaling Cascade R-HSA-74751,2/53,0.0984917971521169,0.5895355504098886,0,0,3.9114676173499694,9.065929283683165,FGF1;FGFR1
Reactome_2022,Ion Transport By P-type ATPases R-HSA-936837,2/53,0.0984917971521169,0.5895355504098886,0,0,3.9114676173499694,9.065929283683165,CAMK2A;ATP10A
Reactome_2022,Negative Regulation Of PI3K/AKT Network R-HSA-199418,3/113,0.1042776844975899,0.5895355504098886,0,0,2.7258883248730963,6.162409997576357,FGF1;FGFR1;HBEGF
Reactome_2022,Beta-oxidation Of Very Long Chain Fatty Acids R-HSA-390247,1/11,0.1046862992439068,0.5895355504098886,0,0,9.944723618090451,22.4431232477853,HSD17B4
Reactome_2022,Endosomal/Vacuolar Pathway R-HSA-1236977,1/11,0.1046862992439068,0.5895355504098886,0,0,9.944723618090451,22.4431232477853,LNPEP
Reactome_2022,Transport Of Organic Anions R-HSA-879518,1/11,0.1046862992439068,0.5895355504098886,0,0,9.944723618090451,22.4431232477853,SLCO4C1
Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,4/182,0.1100876128420356,0.5895355504098886,0,0,2.249713368493465,4.9639447407887465,GNG2;RPS6KA2;TSPAN7;CAMK2A
Reactome_2022,Signaling By ERBB4 R-HSA-1236394,2/57,0.111218880351375,0.5895355504098886,0,0,3.6262626262626254,7.964197874788815,WWOX;HBEGF
Reactome_2022,NRAGE Signals Death Thru JNK R-HSA-193648,2/57,0.111218880351375,0.5895355504098886,0,0,3.6262626262626254,7.964197874788815,ABR;MCF2L
Reactome_2022,Neurexins And Neuroligins R-HSA-6794361,2/57,0.111218880351375,0.5895355504098886,0,0,3.6262626262626254,7.964197874788815,LRRTM2;DLGAP3
Reactome_2022,P2Y Receptors R-HSA-417957,1/12,0.1136443487055952,0.5895355504098886,0,0,9.040201005025123,19.659557478207127,LPAR6
Reactome_2022,Peptide Hormone Biosynthesis R-HSA-209952,1/12,0.1136443487055952,0.5895355504098886,0,0,9.040201005025123,19.659557478207127,PCSK1
Reactome_2022,Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907,1/12,0.1136443487055952,0.5895355504098886,0,0,9.040201005025123,19.659557478207127,WWOX
Reactome_2022,"Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism R-HSA-9634600",1/12,0.1136443487055952,0.5895355504098886,0,0,9.040201005025123,19.659557478207127,PFKFB2
Reactome_2022,FGFR3 Mutant Receptor Activation R-HSA-2033514,1/12,0.1136443487055952,0.5895355504098886,0,0,9.040201005025123,19.659557478207127,FGF1
Reactome_2022,GRB2 Events In EGFR Signaling R-HSA-179812,1/12,0.1136443487055952,0.5895355504098886,0,0,9.040201005025123,19.659557478207127,HBEGF
Reactome_2022,HDR Thru MMEJ (alt-NHEJ) R-HSA-5685939,1/12,0.1136443487055952,0.5895355504098886,0,0,9.040201005025123,19.659557478207127,RAD50
Reactome_2022,Interleukin-35 Signaling R-HSA-8984722,1/12,0.1136443487055952,0.5895355504098886,0,0,9.040201005025123,19.659557478207127,IL12A
Reactome_2022,NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563,1/12,0.1136443487055952,0.5895355504098886,0,0,9.040201005025123,19.659557478207127,MAML2
Reactome_2022,Phospholipase C-mediated Cascade; FGFR3 R-HSA-5654227,1/13,0.1225132126107664,0.5895355504098886,0,0,8.28643216080402,17.397665920944878,FGF1
Reactome_2022,SHC1 Events In EGFR Signaling R-HSA-180336,1/13,0.1225132126107664,0.5895355504098886,0,0,8.28643216080402,17.397665920944878,HBEGF
Reactome_2022,SHC1 Events In ERBB4 Signaling R-HSA-1250347,1/13,0.1225132126107664,0.5895355504098886,0,0,8.28643216080402,17.397665920944878,HBEGF
Reactome_2022,ERBB2 Activates PTK6 Signaling R-HSA-8847993,1/13,0.1225132126107664,0.5895355504098886,0,0,8.28643216080402,17.397665920944878,HBEGF
Reactome_2022,FGFR2c Ligand Binding And Activation R-HSA-190375,1/13,0.1225132126107664,0.5895355504098886,0,0,8.28643216080402,17.397665920944878,FGF1
Reactome_2022,FGFR3 Ligand Binding And Activation R-HSA-190239,1/13,0.1225132126107664,0.5895355504098886,0,0,8.28643216080402,17.397665920944878,FGF1
Reactome_2022,"Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511",1/13,0.1225132126107664,0.5895355504098886,0,0,8.28643216080402,17.397665920944878,PCSK1
Reactome_2022,Alpha-Linolenic (Omega3) And Linoleic (Omega6) Acid Metabolism R-HSA-2046104,1/13,0.1225132126107664,0.5895355504098886,0,0,8.28643216080402,17.397665920944878,HSD17B4
Reactome_2022,Post NMDA Receptor Activation Events R-HSA-438064,2/61,0.1243457655234195,0.5895355504098886,0,0,3.379729498373566,7.045685456427677,RPS6KA2;CAMK2A
Reactome_2022,Ca2+ Pathway R-HSA-4086398,2/61,0.1243457655234195,0.5895355504098886,0,0,3.379729498373566,7.045685456427677,GNG2;CAMK2A
Reactome_2022,Signaling By FGFR In Disease R-HSA-1226099,2/61,0.1243457655234195,0.5895355504098886,0,0,3.379729498373566,7.045685456427677,FGF1;FGFR1
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,8/496,0.1255175767317946,0.5895355504098886,0,0,1.6489071038251366,3.4219925385636,WWOX;NRP1;NRP2;PDGFD;RPS6KA2;FGF1;HBEGF;FGFR1
Reactome_2022,RUNX3 Regulates NOTCH Signaling R-HSA-8941856,1/14,0.1312937743788508,0.5895355504098886,0,0,7.648627754155393,15.529145947074284,MAML2
Reactome_2022,SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955,1/14,0.1312937743788508,0.5895355504098886,0,0,7.648627754155393,15.529145947074284,NRP1
Reactome_2022,FGFR4 Ligand Binding And Activation R-HSA-190322,1/14,0.1312937743788508,0.5895355504098886,0,0,7.648627754155393,15.529145947074284,FGF1
Reactome_2022,RAF/MAP Kinase Cascade R-HSA-5673001,5/271,0.1362796750244027,0.5895355504098886,0,0,1.8829766724503567,3.752859258452489,RASA3;CAMK2A;FGF1;HBEGF;FGFR1
Reactome_2022,Phospholipase C-mediated Cascade; FGFR4 R-HSA-5654228,1/15,0.139986908731619,0.5895355504098886,0,0,7.101938262742283,13.963876250165317,FGF1
Reactome_2022,ERBB2 Regulates Cell Motility R-HSA-6785631,1/15,0.139986908731619,0.5895355504098886,0,0,7.101938262742283,13.963876250165317,HBEGF
Reactome_2022,Elevation Of Cytosolic Ca2+ Levels R-HSA-139853,1/15,0.139986908731619,0.5895355504098886,0,0,7.101938262742283,13.963876250165317,TRPC7
Reactome_2022,GRB2 Events In ERBB2 Signaling R-HSA-1963640,1/15,0.139986908731619,0.5895355504098886,0,0,7.101938262742283,13.963876250165317,HBEGF
Reactome_2022,N-Glycan Antennae Elongation R-HSA-975577,1/15,0.139986908731619,0.5895355504098886,0,0,7.101938262742283,13.963876250165317,ST8SIA6
Reactome_2022,MAPK1/MAPK3 Signaling R-HSA-5684996,5/277,0.1453925785438436,0.5895355504098886,0,0,1.8408748114630469,3.549791587058308,RASA3;CAMK2A;FGF1;HBEGF;FGFR1
Reactome_2022,Nucleotide-like (Purinergic) Receptors R-HSA-418038,1/16,0.1485934818111902,0.5895355504098886,0,0,6.628140703517588,12.636822082241835,LPAR6
Reactome_2022,PI3K Events In ERBB2 Signaling R-HSA-1963642,1/16,0.1485934818111902,0.5895355504098886,0,0,6.628140703517588,12.636822082241835,HBEGF
Reactome_2022,CRMPs In Sema3A Signaling R-HSA-399956,1/16,0.1485934818111902,0.5895355504098886,0,0,6.628140703517588,12.636822082241835,NRP1
Reactome_2022,Regulation Of Gene Expression In Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells R-HSA-210744,1/16,0.1485934818111902,0.5895355504098886,0,0,6.628140703517588,12.636822082241835,MAML2
Reactome_2022,Sema3A PAK Dependent Axon Repulsion R-HSA-399954,1/16,0.1485934818111902,0.5895355504098886,0,0,6.628140703517588,12.636822082241835,NRP1
Reactome_2022,Heme Degradation R-HSA-189483,1/16,0.1485934818111902,0.5895355504098886,0,0,6.628140703517588,12.636822082241835,BLVRA
Reactome_2022,Cell Surface Interactions At Vascular Wall R-HSA-202733,3/134,0.1508793106612941,0.5895355504098886,0,0,2.286472662455923,4.32434865075451,TSPAN7;ESAM;CD48
Reactome_2022,Activated Point Mutants Of FGFR2 R-HSA-2033519,1/17,0.157114351192228,0.5895355504098886,0,0,6.21356783919598,11.499955704952034,FGF1
Reactome_2022,SHC-mediated cascade:FGFR3 R-HSA-5654704,1/17,0.157114351192228,0.5895355504098886,0,0,6.21356783919598,11.499955704952034,FGF1
Reactome_2022,GAB1 Signalosome R-HSA-180292,1/17,0.157114351192228,0.5895355504098886,0,0,6.21356783919598,11.499955704952034,HBEGF
Reactome_2022,Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993,1/17,0.157114351192228,0.5895355504098886,0,0,6.21356783919598,11.499955704952034,TSPAN7
Reactome_2022,Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430,1/17,0.157114351192228,0.5895355504098886,0,0,6.21356783919598,11.499955704952034,HLA-DQA1
Reactome_2022,PI-3K cascade:FGFR3 R-HSA-5654710,1/18,0.1655503660358053,0.5895355504098886,0,0,5.847768253029855,10.51709310132786,FGF1
Reactome_2022,Activation Of SMO R-HSA-5635838,1/18,0.1655503660358053,0.5895355504098886,0,0,5.847768253029855,10.51709310132786,KIF3A
Reactome_2022,Phospholipase C-mediated Cascade; FGFR2 R-HSA-5654221,1/18,0.1655503660358053,0.5895355504098886,0,0,5.847768253029855,10.51709310132786,FGF1
Reactome_2022,G Beta:Gamma Signaling Thru BTK R-HSA-8964315,1/18,0.1655503660358053,0.5895355504098886,0,0,5.847768253029855,10.51709310132786,GNG2
Reactome_2022,Extra-nuclear Estrogen Signaling R-HSA-9009391,2/73,0.1656330532612982,0.5895355504098886,0,0,2.806800398349694,5.046572271238703,GNG2;HBEGF
Reactome_2022,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,2/74,0.1691768732048807,0.5895355504098886,0,0,2.767676767676768,4.917637208774679,RPS6KA2;CAMK2A
Reactome_2022,RHOG GTPase Cycle R-HSA-9013408,2/74,0.1691768732048807,0.5895355504098886,0,0,2.767676767676768,4.917637208774679,MCF2L;MCAM
Reactome_2022,"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",2/74,0.1691768732048807,0.5895355504098886,0,0,2.767676767676768,4.917637208774679,ABR;MCF2L
Reactome_2022,Beta-catenin Independent WNT Signaling R-HSA-3858494,3/142,0.1701252400646478,0.5895355504098886,0,0,2.1540006573421464,3.815209920769243,GNG2;CAMK2A;PRICKLE1
Reactome_2022,Signaling By WNT R-HSA-195721,5/294,0.1725638036809147,0.5895355504098886,0,0,1.7310797622216307,3.041486775182028,GNG2;WNT7B;CAMK2A;WNT8A;PRICKLE1
Reactome_2022,Prostacyclin Signaling Thru Prostacyclin Receptor R-HSA-392851,1/19,0.1739023671527052,0.5895355504098886,0,0,5.522613065326633,9.66049300943,GNG2
Reactome_2022,Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,1/19,0.1739023671527052,0.5895355504098886,0,0,5.522613065326633,9.66049300943,CAMK2A
Reactome_2022,SHC-mediated cascade:FGFR4 R-HSA-5654719,1/19,0.1739023671527052,0.5895355504098886,0,0,5.522613065326633,9.66049300943,FGF1
Reactome_2022,Signaling By FGFR2 IIIa TM R-HSA-8851708,1/19,0.1739023671527052,0.5895355504098886,0,0,5.522613065326633,9.66049300943,FGF1
Reactome_2022,FRS-mediated FGFR3 Signaling R-HSA-5654706,1/19,0.1739023671527052,0.5895355504098886,0,0,5.522613065326633,9.66049300943,FGF1
Reactome_2022,"Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085",1/19,0.1739023671527052,0.5895355504098886,0,0,5.522613065326633,9.66049300943,PCSK1
Reactome_2022,GPCR Ligand Binding R-HSA-500792,7/458,0.1761958544463567,0.5895355504098886,0,0,1.5560470112473146,2.7015451681840603,GNG2;LPAR6;WNT7B;WNT8A;PCDHA4;CCL1;TRH
Reactome_2022,Signaling By Insulin Receptor R-HSA-74752,2/77,0.1798830098073791,0.5895355504098886,0,0,2.656565656565657,4.557201796283064,FGF1;FGFR1
Reactome_2022,Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136,1/20,0.182171186958547,0.5895355504098886,0,0,5.231684739486909,8.908556962758436,CDC16
Reactome_2022,PI-3K cascade:FGFR4 R-HSA-5654720,1/20,0.182171186958547,0.5895355504098886,0,0,5.231684739486909,8.908556962758436,FGF1
Reactome_2022,Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427,1/20,0.182171186958547,0.5895355504098886,0,0,5.231684739486909,8.908556962758436,HLA-DQA1
Reactome_2022,Phosphorylation Of APC/C R-HSA-176412,1/20,0.182171186958547,0.5895355504098886,0,0,5.231684739486909,8.908556962758436,CDC16
Reactome_2022,Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407,1/20,0.182171186958547,0.5895355504098886,0,0,5.231684739486909,8.908556962758436,CDC16
Reactome_2022,FGFR2 Ligand Binding And Activation R-HSA-190241,1/20,0.182171186958547,0.5895355504098886,0,0,5.231684739486909,8.908556962758436,FGF1
Reactome_2022,Syndecan Interactions R-HSA-3000170,1/20,0.182171186958547,0.5895355504098886,0,0,5.231684739486909,8.908556962758436,ITGB4
Reactome_2022,G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616,1/20,0.182171186958547,0.5895355504098886,0,0,5.231684739486909,8.908556962758436,GNG2
Reactome_2022,G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217,1/20,0.182171186958547,0.5895355504098886,0,0,5.231684739486909,8.908556962758436,GNG2
Reactome_2022,NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695,1/20,0.182171186958547,0.5895355504098886,0,0,5.231684739486909,8.908556962758436,MAML2
Reactome_2022,PD-1 Signaling R-HSA-389948,1/21,0.1903576498347592,0.5895355504098886,0,0,4.969849246231155,8.244237447277422,HLA-DQA1
Reactome_2022,Presynaptic Function Of Kainate Receptors R-HSA-500657,1/21,0.1903576498347592,0.5895355504098886,0,0,4.969849246231155,8.244237447277422,GNG2
Reactome_2022,SHC1 Events In ERBB2 Signaling R-HSA-1250196,1/21,0.1903576498347592,0.5895355504098886,0,0,4.969849246231155,8.244237447277422,HBEGF
