Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Epstein-Barr virus infection,7/202,0.0041782147186931,0.0296273407325515,0,0,3.665651709401709,20.079968017861265,HLA-DMA;HLA-DMB;CCNE2;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQA1
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,7/219,0.0064474124110308,0.0437302754835135,0,0,3.368784394654088,16.99240587945473,HLA-DMA;HLA-DMB;CCNE2;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQA1
KEGG_2021_Human,Influenza A,6/172,0.0075882212948497,0.0493234384165235,0,0,3.677195829951932,17.948974076597086,HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1
KEGG_2021_Human,Regulation of lipolysis in adipocytes,3/55,0.0174265228511683,0.1087415025912903,0,0,5.813088697017268,23.54162530984091,FABP4;NPY;GNAI1
KEGG_2021_Human,Herpes simplex virus 1 infection,9/498,0.0618128972763665,0.3607169571180614,0,0,1.870713593800452,5.2073992540349066,CD74;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;RBAK;HLA-DRB1;HLA-DQA1;ZNF454
KEGG_2021_Human,Morphine addiction,3/91,0.0624317810396644,0.3607169571180614,0,0,3.428745361781076,9.510245252563635,PDE2A;GNB3;GNAI1
KEGG_2021_Human,Cushing syndrome,4/155,0.0693584825285328,0.3864258312303971,0,0,2.6693835965359143,7.12316157040096,CCNE2;FZD7;AHR;GNAI1
KEGG_2021_Human,Hippo signaling pathway,4/163,0.0800879554352725,0.4308179671690522,0,0,2.534042896307047,6.397520223956198,FZD7;GDF6;YWHAZ;STK3
KEGG_2021_Human,cGMP-PKG signaling pathway,4/167,0.0857445145436472,0.4458714756269659,0,0,2.471354412458707,6.070593374299783,NPR2;PDE2A;KCNMB4;GNAI1
KEGG_2021_Human,Endocrine and other factor-regulated calcium reabsorption,2/53,0.0976668508298126,0.4914847977242185,0,0,3.9315218473176072,9.145478887599912,CALB1;PTH1R
KEGG_2021_Human,Glutamatergic synapse,3/114,0.1051682612015568,0.5126952733575898,0,0,2.7151130722559293,6.114960620752951,GNB3;SHANK2;GNAI1
KEGG_2021_Human,Glutathione metabolism,2/57,0.1103008052668959,0.521421988534417,0,0,3.644854637748039,8.035242612242234,GGCT;RRM2B
KEGG_2021_Human,Long-term depression,2/60,0.1200412651500524,0.5507775695120053,0,0,3.4558025555750045,7.326023982746719,PPP1R17;GNAI1
KEGG_2021_Human,Oocyte meiosis,3/129,0.1377551794545899,0.5951600665648245,0,0,2.3900631681243927,4.737767799445392,CCNE2;FBXO43;YWHAZ
KEGG_2021_Human,Purine metabolism,3/129,0.1377551794545899,0.5951600665648245,0,0,2.3900631681243927,4.737767799445392,RRM2B;NPR2;PDE2A
KEGG_2021_Human,PI3K-Akt signaling pathway,6/354,0.1425776782595376,0.5951600665648245,0,0,1.73780596748258,3.385017185498663,FGF17;CCNE2;IGF2;GNB3;SGK2;YWHAZ
KEGG_2021_Human,Adipocytokine signaling pathway,2/69,0.1504016116459534,0.5951600665648245,0,0,2.990226532313054,5.664823147129006,NPY;CD36
KEGG_2021_Human,Renin secretion,2/69,0.1504016116459534,0.5951600665648245,0,0,2.990226532313054,5.664823147129006,GNAI1;AQP1
KEGG_2021_Human,Nitrogen metabolism,1/17,0.1563900772641042,0.5951600665648245,0,0,6.245265151515151,11.587476812427738,CA3
KEGG_2021_Human,Pathways in cancer,8/531,0.1608980014499378,0.5951600665648245,0,0,1.54389196440191,2.8206669142462606,FGF17;CCNE2;HEY1;FZD7;IGF2;GNB3;GNAI1;RUNX1T1
KEGG_2021_Human,Ubiquitin mediated proteolysis,3/140,0.1635517843297829,0.5951600665648245,0,0,2.196931327275436,3.977820135696276,UBE2E2;WWP1;KLHL13
KEGG_2021_Human,p53 signaling pathway,2/73,0.1643444744160239,0.5951600665648245,0,0,2.821191106027025,5.094480380830459,CCNE2;RRM2B
KEGG_2021_Human,PPAR signaling pathway,2/74,0.1678656598003351,0.5951600665648245,0,0,2.7818668922729834,4.9644953521990365,FABP4;CD36
KEGG_2021_Human,Gastric acid secretion,2/76,0.174946267003397,0.6064803922784431,0,0,2.706406914528742,4.718015297215859,SLC26A7;GNAI1
KEGG_2021_Human,Breast cancer,3/147,0.1806633289925241,0.612684333105082,0,0,2.089392006802721,3.575200535493649,FGF17;HEY1;FZD7
KEGG_2021_Human,Gastric cancer,3/149,0.1856396063145441,0.6161655018099762,0,0,2.060560525580095,3.4698769517045327,FGF17;CCNE2;FZD7
KEGG_2021_Human,Thermogenesis,4/232,0.2008122136060831,0.6526396942197703,0,0,1.760953666216824,2.8270087216823816,NDUFAF6;UQCRB;DPF1;COX6C
KEGG_2021_Human,Proximal tubule bicarbonate reclamation,1/23,0.2055639795020028,0.6544485878022949,0,0,4.540633608815427,7.183273095921704,AQP1
KEGG_2021_Human,Cardiac muscle contraction,2/87,0.2146103611210252,0.6695843266975986,0,0,2.3548521946849807,3.62395544047128,UQCRB;COX6C
KEGG_2021_Human,GABAergic synapse,2/89,0.2219185132984361,0.6788095700893338,0,0,2.300484275628683,3.46325260025836,GNB3;GNAI1
KEGG_2021_Human,Hepatocellular carcinoma,3/168,0.2344849638519462,0.7034548915558387,0,0,1.82152133580705,2.641868630400632,FZD7;DPF1;IGF2
KEGG_2021_Human,Circadian entrainment,2/97,0.2513140928838505,0.7397169526392582,0,0,2.1059043547956184,2.9083629073379407,GNB3;GNAI1
KEGG_2021_Human,Melanogenesis,2/101,0.2660620671450123,0.7565156960398127,0,0,2.0204071168538174,2.6750708709821893,FZD7;GNAI1
KEGG_2021_Human,RNA polymerase,1/31,0.266720277449934,0.7565156960398127,0,0,3.3284511784511785,4.39873069718801,POLR2K
KEGG_2021_Human,Alcoholism,3/186,0.2825820536421951,0.7871928637175434,0,0,1.6408497825359651,2.073683500466264,NPY;GNB3;GNAI1
KEGG_2021_Human,Nicotinate and nicotinamide metabolism,1/35,0.2955181673902272,0.806568454388092,0,0,2.9362745098039214,3.579391928184546,NUDT12
KEGG_2021_Human,Mucin type O-glycan biosynthesis,1/36,0.3025400389917896,0.806568454388092,0,0,2.852236652236652,3.409967713310379,C1GALT1
KEGG_2021_Human,Serotonergic synapse,2/113,0.3102186363031123,0.806568454388092,0,0,1.8008871815978416,2.107898739555357,GNB3;GNAI1
KEGG_2021_Human,Cholinergic synapse,2/113,0.3102186363031123,0.806568454388092,0,0,1.8008871815978416,2.107898739555357,GNB3;GNAI1
KEGG_2021_Human,Diabetic cardiomyopathy,3/203,0.328731513979711,0.8137384473069197,0,0,1.500076530612245,1.668856033839496,UQCRB;CD36;COX6C
KEGG_2021_Human,Fat digestion and absorption,1/43,0.3497811842718864,0.8137384473069197,0,0,2.376022126022126,2.495886520768693,CD36
KEGG_2021_Human,Cell cycle,2/124,0.3502218913905964,0.8137384473069197,0,0,1.6375967379545644,1.718147419418144,CCNE2;YWHAZ
KEGG_2021_Human,ABC transporters,1/45,0.3626840669891462,0.8137384473069197,0,0,2.267791551882461,2.3000467197656045,DEFB1
KEGG_2021_Human,Glycosphingolipid biosynthesis,1/45,0.3626840669891462,0.8137384473069197,0,0,2.267791551882461,2.3000467197656045,FUT6
KEGG_2021_Human,Huntington disease,4/306,0.3628852067423255,0.8137384473069197,0,0,1.324435388011547,1.3425387372025552,UQCRB;ULK2;COX6C;POLR2K
KEGG_2021_Human,cAMP signaling pathway,3/216,0.3640365683738724,0.8137384473069197,0,0,1.4075883874676631,1.4223694081302471,NPY;SOX9;GNAI1
KEGG_2021_Human,Relaxin signaling pathway,2/129,0.3681561195292518,0.8137384473069197,0,0,1.5727247292058035,1.571542343628008,GNB3;GNAI1
KEGG_2021_Human,Other types of O-glycan biosynthesis,1/47,0.3753321668047865,0.8137384473069197,0,0,2.16897233201581,2.125471134311862,C1GALT1
KEGG_2021_Human,Dopaminergic synapse,2/132,0.3788249512559288,0.8137384473069197,0,0,1.536196798125732,1.491157121981674,GNB3;GNAI1
KEGG_2021_Human,Vascular smooth muscle contraction,2/133,0.3823647524605015,0.8137384473069197,0,0,1.5243926066571083,1.465520985806349,NPR2;KCNMB4
KEGG_2021_Human,Oxidative phosphorylation,2/133,0.3823647524605015,0.8137384473069197,0,0,1.5243926066571083,1.465520985806349,UQCRB;COX6C
KEGG_2021_Human,Cocaine addiction,1/49,0.3877304897677703,0.8137384473069197,0,0,2.078388047138047,1.969157936659925,GNAI1
KEGG_2021_Human,Cholesterol metabolism,1/50,0.3938375225272607,0.8137384473069197,0,0,2.03586889301175,1.897056906545971,CD36
KEGG_2021_Human,Malaria,1/50,0.3938375225272607,0.8137384473069197,0,0,2.03586889301175,1.897056906545971,CD36
KEGG_2021_Human,Apelin signaling pathway,2/137,0.3964366794572173,0.8137384473069197,0,0,1.478924609889077,1.368358652267765,GNB3;GNAI1
KEGG_2021_Human,Ras signaling pathway,3/232,0.4070563820610148,0.8246856571625754,0,0,1.3081721771678103,1.1757898259847597,FGF17;IGF2;GNB3
KEGG_2021_Human,Chemical carcinogenesis,3/239,0.4256222437209383,0.8254092037413433,0,0,1.2689164648910412,1.0839123499568106,FGF17;AHR;GNAI1
KEGG_2021_Human,Pyrimidine metabolism,1/56,0.4292276287799875,0.8254092037413433,0,0,1.813223140495868,1.5335659233397565,RRM2B
KEGG_2021_Human,Retrograde endocannabinoid signaling,2/148,0.4343425570148783,0.8254092037413433,0,0,1.3667338849871358,1.139749119083091,GNB3;GNAI1
KEGG_2021_Human,Spliceosome,2/150,0.4410990382485373,0.8254092037413433,0,0,1.3481273151323914,1.103423134429257,RP9;LSM5
KEGG_2021_Human,Notch signaling pathway,1/59,0.446143919134405,0.8254092037413433,0,0,1.7191745036572623,1.3875692780414532,HEY1
KEGG_2021_Human,Parkinson disease,3/249,0.4517871786321987,0.8254092037413433,0,0,1.2167122946739672,0.9667315188768172,UQCRB;COX6C;GNAI1
KEGG_2021_Human,mTOR signaling pathway,2/154,0.454478372098814,0.8254092037413433,0,0,1.3123831151482768,1.0349518243645268,FZD7;ULK2
KEGG_2021_Human,Oxytocin signaling pathway,2/154,0.454478372098814,0.8254092037413433,0,0,1.3123831151482768,1.0349518243645268,NPR2;GNAI1
KEGG_2021_Human,Non-alcoholic fatty liver disease,2/155,0.4577947234820625,0.8254092037413433,0,0,1.3037390929298962,1.0186561984691365,UQCRB;COX6C
KEGG_2021_Human,Basal cell carcinoma,1/63,0.4679254281615899,0.8254092037413433,0,0,1.6079341805148255,1.2211397240046529,FZD7
KEGG_2021_Human,Cytosolic DNA-sensing pathway,1/63,0.4679254281615899,0.8254092037413433,0,0,1.6079341805148255,1.2211397240046529,POLR2K
KEGG_2021_Human,Hepatitis B,2/162,0.4806790917517788,0.8254092037413433,0,0,1.246256345177665,0.9129518160022556,CCNE2;YWHAZ
KEGG_2021_Human,Acute myeloid leukemia,1/67,0.4888544686362056,0.8254092037413433,0,0,1.5101775329048055,1.0808196289722805,RUNX1T1
KEGG_2021_Human,Wnt signaling pathway,2/166,0.4934888604592515,0.8254092037413433,0,0,1.2156122322644547,0.8585322084521058,FZD7;NOTUM
KEGG_2021_Human,Alzheimer disease,4/369,0.5018956474392722,0.8254092037413433,0,0,1.0922936424306289,0.7529868817853881,UQCRB;FZD7;ULK2;COX6C
KEGG_2021_Human,Tight junction,2/169,0.5029650042825246,0.8254092037413433,0,0,1.1935925104106508,0.8202781732610825,EPB41L4B;MICALL2
KEGG_2021_Human,Prolactin signaling pathway,1/70,0.5040118379986637,0.8254092037413433,0,0,1.444298052993705,0.9895687880025804,TNFRSF11A
KEGG_2021_Human,Melanoma,1/72,0.5138674421382572,0.8254092037413433,0,0,1.4034713330487978,0.93441709667159,FGF17
KEGG_2021_Human,Pertussis,1/76,0.532997864966186,0.8254092037413433,0,0,1.3283501683501684,0.8358482179490926,GNAI1
KEGG_2021_Human,RNA degradation,1/79,0.5468524071888013,0.8254092037413433,0,0,1.2770655270655271,0.7708065307548446,LSM5
KEGG_2021_Human,Peroxisome,1/82,0.5602979299297077,0.8254092037413433,0,0,1.2295797480982666,0.712279095057593,NUDT12
KEGG_2021_Human,MAPK signaling pathway,3/294,0.5624929462949578,0.8254092037413433,0,0,1.0261939827477382,0.5904480918600429,FGF17;IGF2;STK3
KEGG_2021_Human,Cytokine-cytokine receptor interaction,3/295,0.5647987652396473,0.8254092037413433,0,0,1.0226272015655578,0.584212377468798,BMP3;TNFRSF11A;GDF6
KEGG_2021_Human,Chemokine signaling pathway,2/192,0.5717200313754289,0.8254092037413433,0,0,1.0478760352658296,0.5858736350795103,GNB3;GNAI1
KEGG_2021_Human,Taste transduction,1/86,0.5776097586829732,0.8254092037413433,0,0,1.1714795008912655,0.6429744858131342,GNB3
KEGG_2021_Human,Insulin secretion,1/86,0.5776097586829732,0.8254092037413433,0,0,1.1714795008912655,0.6429744858131342,KCNMB4
KEGG_2021_Human,ECM-receptor interaction,1/88,0.5860096298092382,0.8254092037413433,0,0,1.1444328340880066,0.6116067153277536,CD36
KEGG_2021_Human,Gap junction,1/88,0.5860096298092382,0.8254092037413433,0,0,1.1444328340880066,0.6116067153277536,GNAI1
KEGG_2021_Human,Bile secretion,1/90,0.5942432788081631,0.8254092037413433,0,0,1.118601747815231,0.5821947177680963,AQP1
KEGG_2021_Human,Viral carcinogenesis,2/203,0.6020930048939704,0.8254092037413433,0,0,0.9899739879283784,0.5022567218509173,CCNE2;YWHAZ
KEGG_2021_Human,Small cell lung cancer,1/92,0.6023139788204073,0.8254092037413433,0,0,1.0939060939060938,0.5545845845142544,CCNE2
KEGG_2021_Human,Proteoglycans in cancer,2/205,0.6074386366096604,0.8254092037413433,0,0,0.9801205271186016,0.4885941194590047,FZD7;IGF2
KEGG_2021_Human,TGF-beta signaling pathway,1/94,0.6102249386356463,0.8254092037413433,0,0,1.0702726186597151,0.5286372264707434,GDF6
KEGG_2021_Human,Rap1 signaling pathway,2/210,0.6205649402777424,0.8254092037413433,0,0,0.9563158922295978,0.4562822409582229,FGF17;GNAI1
KEGG_2021_Human,Prostate cancer,1/97,0.6217987306253636,0.8254092037413433,0,0,1.036668771043771,0.4925615795188894,CCNE2
KEGG_2021_Human,Aldosterone synthesis and secretion,1/98,0.6255801602265438,0.8254092037413433,0,0,1.0259293970634178,0.4812386562071875,PDE2A
KEGG_2021_Human,Glycerophospholipid metabolism,1/98,0.6255801602265438,0.8254092037413433,0,0,1.0259293970634178,0.4812386562071875,PTDSS1
KEGG_2021_Human,Human immunodeficiency virus 1 infection,2/212,0.6257205110064491,0.8254092037413433,0,0,0.9471114334058496,0.4440545931283242,GNB3;GNAI1
KEGG_2021_Human,Progesterone-mediated oocyte maturation,1/100,0.6330305302852147,0.8254092037413433,0,0,1.0051015202530351,0.4595692288153314,GNAI1
KEGG_2021_Human,Amoebiasis,1/102,0.6403333791418696,0.8254092037413433,0,0,0.9850985098509852,0.4391237507180395,SERPINB6
KEGG_2021_Human,Chagas disease,1/102,0.6403333791418696,0.8254092037413433,0,0,0.9850985098509852,0.4391237507180395,GNAI1
KEGG_2021_Human,Human papillomavirus infection,3/331,0.6427237371182885,0.8254092037413433,0,0,0.9087076903932304,0.4016854144874681,CCNE2;HEY1;FZD7
KEGG_2021_Human,Protein digestion and absorption,1/103,0.6439303936500358,0.8254092037413433,0,0,0.9753911665676372,0.4293327047284769,COL28A1
KEGG_2021_Human,NF-kappa B signaling pathway,1/104,0.6474916132822541,0.8254092037413433,0,0,0.9658723153868785,0.4198158590164652,TNFRSF11A
KEGG_2021_Human,Human cytomegalovirus infection,2/225,0.657918128282452,0.8254092037413433,0,0,0.8913068220618697,0.3731676880857273,GNB3;GNAI1
KEGG_2021_Human,Drug metabolism,1/108,0.6613855799209482,0.8254092037413433,0,0,0.9295761351836118,0.3843037678934868,RRM2B
KEGG_2021_Human,Insulin resistance,1/108,0.6613855799209482,0.8254092037413433,0,0,0.9295761351836118,0.3843037678934868,CD36
KEGG_2021_Human,Ribosome biogenesis in eukaryotes,1/108,0.6613855799209482,0.8254092037413433,0,0,0.9295761351836118,0.3843037678934868,POP1
KEGG_2021_Human,Leukocyte transendothelial migration,1/114,0.6812113654867491,0.8370256533709989,0,0,0.8799499418968445,0.3377975118888596,GNAI1
KEGG_2021_Human,Sphingolipid signaling pathway,1/119,0.6968474329821699,0.8370256533709989,0,0,0.8424499229583975,0.3042834625538121,GNAI1
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",1/119,0.6968474329821699,0.8370256533709989,0,0,0.8424499229583975,0.3042834625538121,GNAI1
KEGG_2021_Human,Pathways of neurodegeneration,4/475,0.6989993539678282,0.8370256533709989,0,0,0.8418531221078992,0.3014722003633145,UQCRB;FZD7;ULK2;COX6C
KEGG_2021_Human,AMPK signaling pathway,1/120,0.6998818418659946,0.8370256533709989,0,0,0.8353280706221883,0.2980816058128486,CD36
KEGG_2021_Human,Amyotrophic lateral sclerosis,3/364,0.7051180596837933,0.8370256533709989,0,0,0.8242410537622251,0.2879816062089664,UQCRB;ULK2;COX6C
KEGG_2021_Human,Platelet activation,1/124,0.7117202372510054,0.8370256533709989,0,0,0.8079986860474665,0.2747764121194423,GNAI1
KEGG_2021_Human,Endocytosis,2/252,0.7176997289181001,0.8370256533709989,0,0,0.7939492385786802,0.2633561400241693,WIPF3;WWP1
KEGG_2021_Human,Osteoclast differentiation,1/127,0.7202930539448201,0.8370256533709989,0,0,0.7886403719737053,0.2587506429733156,TNFRSF11A
KEGG_2021_Human,FoxO signaling pathway,1/131,0.7313301361490929,0.8370256533709989,0,0,0.7642191142191143,0.2391167468011952,SGK2
KEGG_2021_Human,Autophagy,1/137,0.7470784199586605,0.8370256533709989,0,0,0.7302807486631016,0.2129389993638153,ULK2
KEGG_2021_Human,Yersinia infection,1/137,0.7470784199586605,0.8370256533709989,0,0,0.7302807486631016,0.2129389993638153,WIPF3
KEGG_2021_Human,Estrogen signaling pathway,1/137,0.7470784199586605,0.8370256533709989,0,0,0.7302807486631016,0.2129389993638153,GNAI1
KEGG_2021_Human,Measles,1/139,0.7521209843695081,0.8370256533709989,0,0,0.7196237739716,0.2049906498160562,CCNE2
KEGG_2021_Human,Prion disease,2/273,0.7579378156012466,0.8370256533709989,0,0,0.731638788469103,0.2027765686158741,UQCRB;COX6C
KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,1/143,0.7619079665300117,0.8370256533709989,0,0,0.6992104139991464,0.1901359448614343,FZD7
KEGG_2021_Human,Spinocerebellar ataxia,1/143,0.7619079665300117,0.8370256533709989,0,0,0.6992104139991464,0.1901359448614343,ULK2
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,1/150,0.7781189146852294,0.848856997838432,0,0,0.6661243305538608,0.1671145541584952,GNAI1
KEGG_2021_Human,Cellular senescence,1/156,0.7911367580578361,0.853407434080104,0,0,0.6401433691756272,0.1499756266345691,CCNE2
KEGG_2021_Human,Hepatitis C,1/157,0.793231268856507,0.853407434080104,0,0,0.636007511007511,0.1473250736617666,YWHAZ
KEGG_2021_Human,Olfactory transduction,3/440,0.8168147720616159,0.8668845603245461,0,0,0.6782328492037547,0.1372356199016801,OR2G3;PDE2A;NCALD
KEGG_2021_Human,MicroRNAs in cancer,2/310,0.8168719895365915,0.8668845603245461,0,0,0.6425275232381832,0.129965892573831,MMP16;CCNE2
KEGG_2021_Human,Axon guidance,1/182,0.8393117561801163,0.8787312366715876,0,0,0.5474635861376193,0.0959008720965846,GNAI1
KEGG_2021_Human,RNA transport,1/186,0.8456697243161305,0.8787312366715876,0,0,0.5355173355173355,0.0897668390150887,POP1
KEGG_2021_Human,Transcriptional misregulation in cancer,1/192,0.8547403407445707,0.8787312366715876,0,0,0.5185361468083981,0.0813881638146558,RUNX1T1
KEGG_2021_Human,Neuroactive ligand-receptor interaction,2/341,0.8560415655333117,0.8787312366715876,0,0,0.5828429390713206,0.09059497683048,NPY;PTH1R
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,1/193,0.8561996665005212,0.8787312366715876,0,0,0.515809132996633,0.0800802317658648,GNB3
KEGG_2021_Human,Pathogenic Escherichia coli infection,1/197,0.8618925323897256,0.8787923859659947,0,0,0.5051793444650587,0.0750821227039163,WIPF3
KEGG_2021_Human,Lipid and atherosclerosis,1/215,0.8848587544971191,0.8940293159094277,0,0,0.4622628150665533,0.0565473371645626,CD36
KEGG_2021_Human,Regulation of actin cytoskeleton,1/218,0.8882983587561623,0.8940293159094277,0,0,0.4558022622538751,0.053988685329172,FGF17
KEGG_2021_Human,Calcium signaling pathway,1/240,0.9105854080723867,0.9105854080723867,0,0,0.4133806686107941,0.0387203671491249,FGF17
