Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Ganglioside Metabolic Process (GO:0001573),2/19,0.0152144484017713,0.447324507720915,0,0,11.754604872251932,49.19901329869125,GM2A;ST8SIA6
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),29/1922,0.0164209495466253,0.447324507720915,0,0,1.604257606509671,6.592211102127281,KMT2A;RNF14;PRICKLE1;MLLT3;HOXA13;HOXA11;HOXA10;HOXA9;HINT1;PRDM16;ZNF626;HOXA3;HOXA7;HOXA6;HOXA5;NKX2-3;HOXA4;PBX3;RGMB;FOXR1;HOXB9;MYBBP1A;HOXB4;HOXB3;LMX1B;HOXB8;NEUROG1;HOXB6;HOXB5
GO_Biological_Process_2023,Regulation Of Neurotransmitter Transport (GO:0051588),2/21,0.0184420232483939,0.447324507720915,0,0,10.516214779372676,41.9925427496273,MCTP1;SNCAIP
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),30/2028,0.0188826074128048,0.447324507720915,0,0,1.5723370429252783,6.241413941259388,KMT2A;RNF14;WNT8A;FGF1;HOXA13;HOXA11;HOXA10;HOXA9;CUX2;PRDM16;HOXA3;HOXA7;HOXA6;HOXA5;NKX2-3;HOXA4;WWOX;PBX3;FOXR1;MEIS1;HOXB9;MYBBP1A;HOXB4;HOXB3;HOXB2;LMX1B;HOXB8;NEUROG1;HOXB6;HOXB5
GO_Biological_Process_2023,Positive Regulation Of Protein Autophosphorylation (GO:0031954),2/22,0.0201543754357544,0.447324507720915,0,0,9.98989898989899,39.00390099361183,RAD50;PDGFD
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),3/60,0.0222156039824466,0.447324507720915,0,0,5.274646005877639,20.080368230600836,WWOX;DEPTOR;FGFR1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-17 Production (GO:0032740),2/24,0.0237689324469591,0.447324507720915,0,0,9.08080808080808,33.956554984338226,CCL1;LY9
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),7/283,0.0240542906545131,0.447324507720915,0,0,2.565667943230457,9.563378174482144,WNT7B;HOXB4;NID1;NEUROG1;HOXA5;HOXA11;FGFR1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),20/1243,0.0243522842421917,0.447324507720915,0,0,1.6877441628054874,6.270188338894186,WWOX;KMT2A;RNF14;WNT8A;RGMB;FGF1;MLLT3;HOXA11;HOXA10;FOXR1;MEIS1;MYBBP1A;PRDM16;HOXB4;HOXB3;HOXB2;LMX1B;HOXA7;NEUROG1;HOXA5
GO_Biological_Process_2023,Negative Regulation Of TORC1 Signaling (GO:1904262),2/25,0.0256682933201663,0.447324507720915,0,0,8.685551163812033,31.810820468950148,DEPTOR;SESN3
GO_Biological_Process_2023,Regulation Of Secretion By Cell (GO:1903530),3/64,0.0262797663190797,0.447324507720915,0,0,4.927768993925272,17.931934435559224,MCTP1;CAMK2A;SNCAIP
GO_Biological_Process_2023,Canonical Wnt Signaling Pathway (GO:0060070),3/65,0.0273538141573354,0.447324507720915,0,0,4.848043229081382,17.447619395780233,WNT7B;WNT8A;NID1
GO_Biological_Process_2023,Dorsal/Ventral Pattern Formation (GO:0009953),2/27,0.0296442334084981,0.447324507720915,0,0,7.98989898989899,28.11236101024157,LMX1B;HOXA11
GO_Biological_Process_2023,Hematopoietic Progenitor Cell Differentiation (GO:0002244),2/28,0.0317180982356202,0.447324507720915,0,0,7.682206682206682,26.51027997028578,HOXB4;MLLT3
GO_Biological_Process_2023,Sensory Organ Development (GO:0007423),3/70,0.0330703326834923,0.447324507720915,0,0,4.485112508523373,15.290280888801105,MEIS1;PBX3;NEUROG1
GO_Biological_Process_2023,Protein K11-linked Ubiquitination (GO:0070979),2/29,0.0338474516440146,0.447324507720915,0,0,7.397306397306397,25.046477343523872,UBE2B;CDC16
GO_Biological_Process_2023,Modulation Of Chemical Synaptic Transmission (GO:0050804),4/123,0.0351336225048488,0.447324507720915,0,0,3.375235808609158,11.30230349342956,MCTP1;CAMK2A;DLGAP3;SNCAIP
GO_Biological_Process_2023,Regulation Of Protein Autophosphorylation (GO:0031952),2/31,0.0382674239788824,0.447324507720915,0,0,6.886450714036921,22.47156498788087,RAD50;PDGFD
GO_Biological_Process_2023,Positive Regulation Of Rho Protein Signal Transduction (GO:0035025),2/31,0.0382674239788824,0.447324507720915,0,0,6.886450714036921,22.47156498788087,LPAR6;MCF2L
GO_Biological_Process_2023,Positive Regulation Of Mononuclear Cell Migration (GO:0071677),2/31,0.0382674239788824,0.447324507720915,0,0,6.886450714036921,22.47156498788087,CCL1;IL12A
GO_Biological_Process_2023,Wnt Signaling Pathway (GO:0016055),3/76,0.0406838872546084,0.447324507720915,0,0,4.115221472776581,13.17662292356699,WNT7B;WNT8A;NID1
GO_Biological_Process_2023,Embryonic Organ Development (GO:0048568),3/77,0.0420316296186853,0.447324507720915,0,0,4.059404582247222,12.865604326296657,KMT2A;WNT7B;PBX3
GO_Biological_Process_2023,Signal Transduction By P53 Class Mediator (GO:0072331),2/33,0.0428939515536669,0.447324507720915,0,0,6.4415118931247966,20.28447846195992,HINT1;MYBBP1A
GO_Biological_Process_2023,Glycolipid Metabolic Process (GO:0006664),2/33,0.0428939515536669,0.447324507720915,0,0,6.4415118931247966,20.28447846195992,GM2A;ST8SIA6
GO_Biological_Process_2023,Regulation Of Neuronal Synaptic Plasticity (GO:0048168),2/34,0.0452815731960364,0.447324507720915,0,0,6.23989898989899,19.311583224616665,MCTP1;CAMK2A
GO_Biological_Process_2023,Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815),2/34,0.0452815731960364,0.447324507720915,0,0,6.23989898989899,19.311583224616665,KMT2A;FAM47E
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),2/35,0.0477171520360592,0.447324507720915,0,0,6.05050505050505,18.408446001894514,HINT1;MYBBP1A
GO_Biological_Process_2023,T-helper 2 Cell Differentiation (GO:0045064),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,KMT2A
GO_Biological_Process_2023,Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway (GO:0007191),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,GNG2
GO_Biological_Process_2023,Regulation Of Relaxation Of Cardiac Muscle (GO:1901897),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,PDE4B
GO_Biological_Process_2023,Plus-End-Directed Organelle Transport Along Microtubule (GO:0072386),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,KIF3A
GO_Biological_Process_2023,"Positive Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000096)",1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,MLLT3
GO_Biological_Process_2023,Response To Catecholamine (GO:0071869),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,GNG2
GO_Biological_Process_2023,Positive Regulation Of Cholesterol Biosynthetic Process (GO:0045542),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,FGF1
GO_Biological_Process_2023,tRNA Pseudouridine Synthesis (GO:0031119),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,RPUSD4
GO_Biological_Process_2023,Trigeminal Nerve Development (GO:0021559),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,NEUROG1
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002860),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,IL12A
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Immune Response To Tumor Cell (GO:0002857),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,IL12A
GO_Biological_Process_2023,Histamine Metabolic Process (GO:0001692),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,TRH
GO_Biological_Process_2023,Zymogen Inhibition (GO:0097341),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,CAST
GO_Biological_Process_2023,Positive Regulation Of Sterol Biosynthetic Process (GO:0106120),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,FGF1
GO_Biological_Process_2023,Intracellular Oxygen Homeostasis (GO:0032364),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,WNT7B
GO_Biological_Process_2023,Isoleucine Metabolic Process (GO:0006549),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,SDSL
GO_Biological_Process_2023,Kidney Morphogenesis (GO:0060993),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,WNT7B
GO_Biological_Process_2023,Presynaptic Active Zone Organization (GO:1990709),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,CAST
GO_Biological_Process_2023,Medium-Chain fatty-acyl-CoA Metabolic Process (GO:0036112),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,HSD17B4
GO_Biological_Process_2023,Mesodermal Cell Fate Commitment (GO:0001710),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,HOXA11
GO_Biological_Process_2023,Metanephric Collecting Duct Development (GO:0072205),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,WNT7B
GO_Biological_Process_2023,Regulation Of NK T Cell Activation (GO:0051133),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,IL12A
GO_Biological_Process_2023,Negative Regulation Of Amino Acid Transport (GO:0051956),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,TRH
GO_Biological_Process_2023,Regulation Of Basement Membrane Organization (GO:0110011),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,NID1
GO_Biological_Process_2023,Negative Regulation Of Cell Size (GO:0045792),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,DEPTOR
GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Hypoxia (GO:1900038),1/5,0.049014519870416,0.447324507720915,0,0,24.86934673366834,74.99696447567176,HYOU1
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),15/938,0.0498899103336362,0.447324507720915,0,0,1.6582530526192498,4.971337343384352,WWOX;KMT2A;WNT8A;FGF1;HOXA10;FOXR1;MEIS1;MYBBP1A;HOXB4;HOXB3;HOXB2;LMX1B;HOXA7;NEUROG1;HOXA5
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),2/37,0.0527274511453542,0.447324507720915,0,0,5.704184704184704,16.785242657704043,TSLP;CAMK2A
GO_Biological_Process_2023,Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543),2/39,0.0579155744332589,0.447324507720915,0,0,5.395304395304395,15.369975594462096,FGF1;FGFR1
GO_Biological_Process_2023,Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),2/39,0.0579155744332589,0.447324507720915,0,0,5.395304395304395,15.369975594462096,EFNA5;HOXA7
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion (GO:0045785),3/88,0.0582996390300356,0.447324507720915,0,0,3.532099134069872,10.038788675236006,IL12A;RELL2;NID1
GO_Biological_Process_2023,Negative Regulation Of Digestive System Process (GO:0060457),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,NEUROG1
GO_Biological_Process_2023,Negative Regulation Of Epidermal Cell Differentiation (GO:0045605),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,HOXA7
GO_Biological_Process_2023,DNA Strand Resection Involved In Replication Fork Processing (GO:0110025),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,RAD50
GO_Biological_Process_2023,Negative Regulation Of Telomere Capping (GO:1904354),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,RAD50
GO_Biological_Process_2023,Angiotensin-Activated Signaling Pathway (GO:0038166),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,CAMK2A
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Permeability Involved In Apoptotic Process (GO:1902108),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,CAMK2A
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class I (GO:0042590),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,LNPEP
GO_Biological_Process_2023,Regulation Of Muscle Organ Development (GO:0048634),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,NEUROG1
GO_Biological_Process_2023,Regulation Of Relaxation Of Muscle (GO:1901077),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,NEUROG1
GO_Biological_Process_2023,Regulation Of Saliva Secretion (GO:0046877),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,NEUROG1
GO_Biological_Process_2023,Cellular Response To Monoamine Stimulus (GO:0071868),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,GNG2
GO_Biological_Process_2023,Cellular Response To Prostaglandin E Stimulus (GO:0071380),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,GNG2
GO_Biological_Process_2023,Positive Regulation Of Interleukin-5 Production (GO:0032754),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,TSLP
GO_Biological_Process_2023,Positive Regulation Of Mast Cell Activation (GO:0033005),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,TSLP
GO_Biological_Process_2023,Vascular Wound Healing (GO:0061042),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,MCAM
GO_Biological_Process_2023,Intracellular Sequestering Of Iron Ion (GO:0006880),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,FTMT
GO_Biological_Process_2023,Metanephric Nephron Tubule Development (GO:0072234),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,WNT7B
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903588),1/6,0.0585267307609904,0.447324507720915,0,0,19.894472361809044,56.46591775214154,IL12A
GO_Biological_Process_2023,Negative Regulation Of Secretion By Cell (GO:1903531),2/40,0.0605735018773766,0.447324507720915,0,0,5.253056884635832,14.729034349424168,IL12A;TRH
GO_Biological_Process_2023,Skeletal System Development (GO:0001501),4/149,0.0627473419326677,0.447324507720915,0,0,2.7663617171006334,7.659057108220177,WWOX;HOXA13;HOXA11;FGFR1
GO_Biological_Process_2023,Positive Regulation Of MAP Kinase Activity (GO:0043406),3/91,0.063181565752201,0.447324507720915,0,0,3.411167512690356,9.420766981809484,PDGFD;FGF1;FGFR1
GO_Biological_Process_2023,Response To Amino Acid Starvation (GO:1990928),2/41,0.0632725392250683,0.447324507720915,0,0,5.118104118104118,14.127522570834804,SESN3;DAPL1
GO_Biological_Process_2023,Stem Cell Differentiation (GO:0048863),2/41,0.0632725392250683,0.447324507720915,0,0,5.118104118104118,14.127522570834804,HOXB4;MLLT3
GO_Biological_Process_2023,Visual System Development (GO:0150063),2/41,0.0632725392250683,0.447324507720915,0,0,5.118104118104118,14.127522570834804,MEIS1;PBX3
GO_Biological_Process_2023,Cellular Response To Amino Acid Starvation (GO:0034198),2/42,0.0660116079502312,0.447324507720915,0,0,4.98989898989899,13.5621695873434,SESN3;DAPL1
GO_Biological_Process_2023,Cellular Response To Glucose Starvation (GO:0042149),2/42,0.0660116079502312,0.447324507720915,0,0,4.98989898989899,13.5621695873434,SESN3;MYBBP1A
GO_Biological_Process_2023,Positive Regulation Of Neuron Differentiation (GO:0045666),2/42,0.0660116079502312,0.447324507720915,0,0,4.98989898989899,13.5621695873434,NEUROG1;FGFR1
GO_Biological_Process_2023,Regulation Of Dendritic Cell Chemotaxis (GO:2000508),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,IL12A
GO_Biological_Process_2023,T-helper 17 Cell Lineage Commitment (GO:0072540),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,LY9
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,IL12A
GO_Biological_Process_2023,Cellular Response To Angiotensin (GO:1904385),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,CAMK2A
GO_Biological_Process_2023,Regulation Of Stem Cell Division (GO:2000035),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,MLLT3
GO_Biological_Process_2023,Cellular Response To Epinephrine Stimulus (GO:0071872),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,PDE4B
GO_Biological_Process_2023,Positive Regulation By Host Of Viral Genome Replication (GO:0044829),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,YTHDC2
GO_Biological_Process_2023,Response To Auditory Stimulus (GO:0010996),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,NEUROG1
GO_Biological_Process_2023,Collecting Duct Development (GO:0072044),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,WNT7B
GO_Biological_Process_2023,Response To Epinephrine (GO:0071871),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,PDE4B
GO_Biological_Process_2023,Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,IL12A
GO_Biological_Process_2023,Inhibition Of Cysteine-Type Endopeptidase Activity (GO:0097340),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,CAST
GO_Biological_Process_2023,Kidney Epithelium Development (GO:0072073),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,WNT7B
GO_Biological_Process_2023,Lens Fiber Cell Development (GO:0070307),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,WNT7B
GO_Biological_Process_2023,"Post-Translational Protein Targeting To Membrane, Translocation (GO:0031204)",1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,HYOU1
GO_Biological_Process_2023,Mitochondrial tRNA Modification (GO:0070900),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,RPUSD4
GO_Biological_Process_2023,Purine Nucleotide Catabolic Process (GO:0006195),1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,HINT1
GO_Biological_Process_2023,"Negative Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001186)",1/7,0.0679442688885301,0.447324507720915,0,0,16.57788944723618,44.57906348265406,DAPL1
GO_Biological_Process_2023,Regulation Of Generation Of Precursor Metabolites And Energy (GO:0043467),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,PRDM16
GO_Biological_Process_2023,T-helper 17 Cell Differentiation (GO:0072539),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,LY9
GO_Biological_Process_2023,Regulation Of Morphogenesis Of An Epithelium (GO:1905330),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,FGF1
GO_Biological_Process_2023,Auditory Behavior (GO:0031223),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,NEUROG1
GO_Biological_Process_2023,Brown Fat Cell Differentiation (GO:0050873),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,PRDM16
GO_Biological_Process_2023,Cellular Response To Hydroxyurea (GO:0072711),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,DDI1
GO_Biological_Process_2023,Positive Regulation Of NK T Cell Activation (GO:0051135),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,IL12A
GO_Biological_Process_2023,Positive Regulation Of Dendritic Spine Morphogenesis (GO:0061003),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,CUX2
GO_Biological_Process_2023,Embryonic Placenta Development (GO:0001892),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,WNT7B
GO_Biological_Process_2023,Skin Morphogenesis (GO:0043589),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,ITGB4
GO_Biological_Process_2023,Integrin Activation (GO:0033622),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,MZB1
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034393),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,IL12A
GO_Biological_Process_2023,Learned Vocalization Behavior Or Vocal Learning (GO:0098598),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,NEUROG1
GO_Biological_Process_2023,mRNA Pseudouridine Synthesis (GO:1990481),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,RPUSD4
GO_Biological_Process_2023,Mesodermal Cell Differentiation (GO:0048333),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,ITGB4
GO_Biological_Process_2023,Regulation Of DNA Methylation (GO:0044030),1/8,0.0772680713380291,0.447324507720915,0,0,14.208901651112706,36.38152974515558,KMT2A
